"","Education","Marital_Status","Income","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Age","Kids","Tenure","AcceptedCamp","TotalSpent","km3.cluster"
"1188",3,0,62000,899,0,101,0,0,20,1,6,6,13,4,0,70,1,112,1,1020,3
"1189",3,1,31497,108,1,28,13,1,4,2,3,1,4,8,0,60,1,121,0,155,1
"1190",2,1,45894,27,2,7,0,2,13,1,1,0,3,5,0,48,2,106,0,51,1
"1191",2,0,78579,816,66,549,216,66,99,1,5,6,4,3,0,52,0,120,0,1812,2
"1192",2,0,67369,1298,0,70,37,14,42,4,7,4,10,4,0,53,1,122,2,1461,3
"1193",2,0,58401,10,0,11,17,29,29,1,1,2,2,4,0,62,1,104,0,96,1
"1194",2,0,62307,87,13,34,10,6,10,1,4,0,4,5,0,70,1,106,0,160,1
"1195",2,1,43641,57,2,51,4,2,23,3,2,1,4,6,0,53,2,116,0,139,1
"1196",2,0,63841,635,15,100,20,7,131,1,9,3,9,6,0,54,1,116,0,908,3
"1197",2,1,46891,43,12,23,29,15,61,1,2,1,4,4,0,57,1,112,0,183,1
"1198",2,1,70091,964,34,137,15,0,11,2,5,2,10,8,0,53,1,117,1,1161,3
"1199",3,1,78075,572,8,259,34,35,80,1,3,5,5,1,0,50,0,105,0,988,2
"1200",2,0,59184,341,142,113,259,151,66,3,6,6,12,5,0,61,1,124,0,1072,2
"1201",2,1,54809,63,6,57,13,13,22,4,2,1,5,4,0,45,2,112,0,174,1
"1202",2,1,58113,221,104,169,102,78,84,3,9,2,8,7,1,63,1,119,0,758,3
"1203",2,1,51412,140,3,29,4,5,14,2,3,2,4,4,0,64,1,108,0,195,1
"1204",2,0,15287,1,2,8,4,3,13,2,1,1,2,7,0,43,1,123,1,31,1
"1205",2,1,66636,291,10,689,84,10,0,1,3,4,9,1,0,65,0,112,0,1084,2
"1206",2,1,50965,544,13,85,8,6,29,3,10,4,5,8,0,66,1,118,1,685,3
"1207",3,1,84618,684,100,801,21,66,0,1,6,9,10,2,0,57,0,109,1,1672,2
"1208",2,1,18351,1,12,9,0,14,7,1,2,0,3,7,0,32,0,110,0,43,1
"1209",3,1,40451,35,0,4,0,0,10,1,1,1,2,5,0,65,2,106,1,49,1
"1210",2,1,36317,87,3,25,3,2,13,2,3,0,4,7,0,57,1,115,0,133,1
"1211",2,1,42213,309,3,24,4,3,20,2,5,1,7,7,0,65,1,111,1,363,3
"1212",2,1,65748,172,73,93,95,78,34,2,2,4,10,1,1,67,1,117,0,545,2
"1213",2,1,77044,625,38,242,50,34,76,2,7,11,11,4,0,50,1,110,1,1065,2
"1214",2,1,74918,972,59,913,25,19,59,1,5,9,6,3,0,53,0,118,1,2047,2
"1215",2,1,56721,157,6,39,6,13,75,5,4,1,5,6,0,50,2,122,0,296,3
"1216",2,0,42160,48,9,45,3,15,20,4,2,1,4,6,0,47,2,114,0,140,1
"1217",2,0,61559,279,83,88,32,14,34,1,4,2,10,3,0,57,1,113,0,530,3
"1218",3,1,33629,132,0,16,0,0,4,5,3,1,4,9,0,59,2,125,0,152,3
"1219",3,1,68682,919,0,505,99,30,45,1,4,9,10,2,0,31,0,111,0,1598,2
"1220",2,0,34377,62,0,22,3,1,26,2,2,2,2,7,0,59,1,119,0,114,1
"1221",1,0,8940,1,45,3,4,6,42,3,3,1,3,8,0,36,1,124,0,101,1
"1222",2,1,26228,2,6,4,3,1,9,1,1,0,2,8,0,49,1,111,0,25,1
"1223",2,0,77297,408,61,109,48,122,41,1,5,7,9,4,0,65,0,119,1,789,2
"1224",2,1,40211,51,1,7,2,1,25,2,2,1,2,8,0,41,2,113,1,87,1
"1225",3,0,33438,62,1,16,3,2,6,4,2,1,4,5,0,64,2,111,0,90,1
"1226",3,1,75032,952,12,180,47,12,12,2,5,4,9,3,0,63,1,116,0,1215,3
"1227",3,0,61284,618,15,106,20,7,45,1,11,2,8,6,0,67,0,111,1,811,3
"1228",2,1,22518,11,7,12,2,2,27,2,2,1,2,5,0,36,1,122,1,61,1
"1229",2,1,54730,318,3,17,4,7,56,5,4,1,8,4,0,47,1,112,0,405,3
"1230",2,1,38452,56,0,14,0,0,2,3,3,0,3,7,0,67,2,105,0,72,1
"1231",2,0,44421,110,5,59,7,1,7,5,5,0,4,8,0,51,2,118,0,189,1
"1232",3,1,38197,23,0,11,2,1,3,1,1,0,3,5,0,36,1,114,0,40,1
"1233",2,0,41986,27,5,8,8,3,12,3,3,0,4,4,0,44,1,107,0,63,1
"1234",2,1,28427,18,3,19,3,3,6,2,2,0,3,8,0,39,1,117,0,52,1
"1235",3,1,37395,18,0,9,0,1,11,1,1,0,3,6,0,46,1,104,0,39,1
"1236",2,1,64722,303,0,280,60,147,15,4,8,2,11,6,0,51,1,103,0,805,3
"1237",2,1,55249,97,1,19,2,0,11,1,2,1,4,3,0,66,1,104,0,130,1
"1238",2,1,84906,997,15,414,99,30,76,1,5,6,12,2,0,50,0,111,3,1631,2
"1239",2,1,28691,5,4,13,8,0,4,1,1,0,3,8,0,33,1,114,0,34,1
"1240",2,0,44213,95,11,35,0,4,7,4,2,1,5,6,0,70,2,109,0,152,1
"1241",1,0,25707,1,6,2,3,6,3,1,1,0,3,7,0,38,1,107,0,21,1
"1242",3,1,59062,46,1,12,3,0,9,2,2,0,3,4,0,55,3,111,0,71,1
"1243",2,0,76624,411,106,147,54,115,66,1,5,10,7,1,0,60,1,103,1,899,2
"1244",2,1,66000,244,51,270,101,0,45,1,1,3,5,1,0,75,0,104,0,711,2
"1245",3,1,27683,152,9,121,12,12,45,4,6,2,4,8,0,44,1,125,0,351,3
"1246",2,0,1730,1,1,3,1,1,1,15,0,0,0,20,0,51,0,103,0,8,1
"1247",1,0,7500,10,17,18,8,26,40,4,3,2,2,9,0,30,1,121,0,119,1
"1248",2,1,40521,12,0,5,0,0,4,1,0,1,2,5,0,54,2,117,0,21,1
"1249",3,1,20427,5,0,4,0,0,1,1,1,0,2,8,0,49,1,105,0,10,1
"1250",2,1,65106,790,19,133,12,0,19,3,8,3,13,6,0,47,1,103,1,973,3
"1251",3,1,69969,882,29,514,38,29,44,1,4,2,6,3,0,57,0,112,2,1536,2
"1252",2,1,67433,615,28,259,12,48,30,4,6,5,13,4,0,70,2,113,1,992,3
"1253",3,1,77766,1004,59,265,115,59,27,2,11,10,11,6,0,55,1,118,1,1529,2
"1254",2,1,74716,133,27,421,13,195,71,2,7,3,5,4,0,50,1,112,0,860,2
"1255",2,0,68118,595,23,123,10,23,154,2,8,9,4,6,0,59,1,110,0,928,3
"1256",3,1,55158,293,0,87,4,11,23,4,7,2,5,7,0,52,2,125,0,418,3
"1257",2,1,62972,313,15,47,20,0,192,2,7,4,3,6,0,67,1,125,0,587,3
"1258",2,1,74190,151,81,86,168,91,64,2,4,2,11,2,0,47,1,103,0,641,2
"1259",2,1,39356,15,0,2,0,0,6,1,1,0,2,6,0,46,2,105,1,23,1
"1260",2,1,76653,736,63,946,219,189,126,1,4,7,11,2,0,53,0,112,2,2279,2
"1261",3,0,35860,15,0,8,4,2,20,2,1,1,2,5,0,49,2,103,1,49,1
"1262",3,0,90687,982,17,672,23,34,51,1,6,2,8,2,0,39,0,115,1,1779,2
"1263",2,1,73450,1142,51,415,90,69,37,1,7,8,11,3,0,40,0,109,2,1804,2
"1264",2,1,31454,28,0,11,0,0,9,3,2,0,3,8,0,62,2,114,0,48,1
"1265",2,0,47139,46,0,12,0,2,23,2,2,1,2,7,0,70,2,106,0,83,1
"1266",2,0,83829,897,161,430,186,161,27,0,4,7,6,1,0,47,0,111,3,1862,2
"1267",3,1,53378,489,6,152,8,6,132,10,9,4,6,8,0,59,2,123,0,793,3
"1268",2,1,19656,25,4,9,6,8,32,3,2,1,3,7,0,52,1,119,0,84,1
"1269",3,1,45579,145,1,33,2,1,1,1,4,1,4,6,0,74,1,112,0,183,1
"1270",2,0,85485,630,26,611,44,18,54,1,6,6,6,2,0,64,0,102,0,1383,2
"1271",2,1,55956,760,38,104,50,9,38,2,7,3,4,4,0,78,0,105,1,999,3
"1272",2,0,64191,420,15,186,151,38,15,3,5,3,13,3,0,59,1,119,0,825,3
"1273",2,0,38808,125,17,52,3,19,30,4,5,1,4,8,0,50,1,124,1,246,3
"1274",2,1,57183,464,5,64,7,0,70,8,9,1,7,8,0,56,2,117,0,610,3
"1275",2,0,23748,6,6,29,12,15,8,3,2,1,3,8,0,54,1,121,0,76,1
"1276",2,1,66303,1090,12,96,16,12,60,4,3,4,11,8,0,51,1,118,1,1286,3
"1277",2,1,37368,3,2,11,2,2,10,1,1,0,2,6,0,47,1,108,1,30,1
"1278",2,1,40800,24,0,27,8,30,10,2,3,0,3,7,1,58,3,120,0,99,1
"1279",2,0,71847,737,21,106,55,63,210,0,6,7,9,3,0,44,0,123,1,1192,2
"1280",2,1,46149,254,6,71,4,0,27,5,5,1,7,5,0,47,1,109,0,362,1
"1281",2,1,78687,817,185,687,145,55,241,1,4,6,8,2,0,39,0,125,1,2130,2
"1282",2,0,49118,620,54,239,99,98,119,2,9,7,10,7,0,51,0,125,2,1229,2
"1283",3,1,37633,13,4,20,0,0,1,2,1,0,3,9,0,65,2,123,0,38,1
"1284",2,1,39767,113,61,204,34,26,47,2,7,1,7,8,0,71,0,113,0,485,3
"1285",1,1,26997,7,23,78,133,49,144,2,4,2,5,7,0,71,0,122,0,434,3
"1286",2,0,33986,16,2,18,2,1,5,1,1,0,3,7,0,52,1,118,0,44,1
"1287",3,1,57091,462,0,24,6,0,4,2,9,2,5,7,0,50,1,121,1,496,3
"1288",2,1,46831,22,2,10,6,4,34,2,1,2,2,4,0,53,2,115,0,78,1
"1289",2,1,83151,968,147,842,137,42,210,1,5,7,10,2,0,50,0,119,3,2346,2
"1290",2,1,52531,283,112,151,51,72,125,2,7,2,10,6,0,51,0,120,0,794,2
"1291",2,1,15759,1,2,5,6,0,3,1,1,0,2,7,0,66,0,112,0,17,1
"1292",2,0,22804,14,1,7,2,1,1,1,2,0,2,9,0,51,1,113,0,26,1
"1293",2,1,43050,30,5,24,6,3,8,2,2,0,4,5,0,49,1,105,0,76,1
"1294",3,0,42997,4,0,5,0,1,5,1,1,0,2,7,0,45,2,109,0,15,1
"1295",3,0,48918,52,0,9,0,0,1,2,1,0,4,4,0,59,2,104,0,62,1
"1296",2,1,60033,62,1,57,19,11,48,2,2,1,5,2,0,68,1,105,0,198,1
"1297",3,1,34043,20,2,14,3,0,10,1,2,0,2,9,0,44,1,110,0,49,1
"1298",2,1,57811,545,7,114,37,21,78,5,7,2,11,5,0,56,1,114,1,802,3
"1299",2,1,78569,558,79,622,207,175,95,1,4,6,4,1,0,76,0,106,1,1736,2
"1300",2,0,7500,6,5,4,13,4,25,4,2,1,3,6,0,44,2,120,0,57,1
"1301",2,1,157733,39,1,9,2,0,8,0,1,0,1,1,0,51,1,115,0,59,1
"1302",2,1,94384,1111,24,790,160,45,172,0,5,8,5,2,0,69,0,118,3,2302,2
"1303",2,1,23148,4,6,8,6,3,10,1,2,0,3,7,0,37,0,106,0,37,1
"1304",2,0,44267,183,5,65,3,5,49,5,5,2,4,9,0,52,2,118,0,310,3
"1305",2,1,71626,546,72,376,94,145,72,1,5,5,8,3,0,43,0,122,1,1305,2
"1306",2,1,60894,606,7,155,10,0,54,5,10,3,8,7,0,56,1,114,0,832,3
"1307",2,1,50200,266,6,51,8,6,64,6,7,1,5,8,0,46,2,117,0,401,3
"1308",3,1,81051,1142,29,249,38,29,14,1,5,5,12,2,0,57,0,103,2,1501,2
"1309",2,1,65169,1074,0,69,0,0,46,1,10,4,13,6,0,40,0,107,4,1189,2
"1310",2,1,59868,771,51,154,54,10,154,7,11,2,12,6,0,50,1,113,0,1194,3
"1311",3,1,65695,371,32,189,0,58,6,2,5,4,10,4,0,62,1,107,0,656,3
"1312",2,0,64857,556,14,717,210,0,43,1,7,5,10,4,0,66,0,121,0,1540,2
"1313",2,1,45143,202,5,74,11,5,14,3,6,1,5,7,0,57,1,112,0,311,1
"1314",2,1,74805,209,162,209,41,162,37,5,4,7,10,2,0,67,1,110,0,820,2
"1315",2,1,59060,35,40,111,36,40,12,3,3,1,7,4,0,33,1,108,0,274,1
"1316",3,0,27238,37,0,17,0,0,3,3,3,0,3,9,0,60,2,116,0,57,1
"1317",2,1,47009,171,45,73,59,10,90,4,3,2,8,4,0,57,1,111,0,448,3
"1318",2,1,46094,12,2,20,3,2,5,1,1,0,3,7,0,49,2,102,0,44,1
"1319",2,1,40321,44,4,21,6,0,27,2,3,0,3,7,0,50,2,113,0,102,1
"1320",2,1,37235,20,2,9,4,6,20,1,1,1,2,4,0,38,1,107,0,61,1
"1321",2,1,81843,779,86,537,34,69,138,1,5,9,12,3,0,62,0,116,0,1643,2
"1322",2,1,46692,170,6,97,24,12,88,3,6,1,5,6,0,64,1,115,0,397,3
"1323",2,1,77382,491,48,231,112,105,134,2,5,7,12,1,0,54,1,108,1,1121,2
"1324",2,0,37774,173,8,107,7,2,176,4,7,2,3,9,1,45,2,124,1,473,3
"1325",1,1,18393,7,10,13,16,0,4,2,3,0,3,8,0,48,1,105,0,50,1
"1326",2,1,72828,1205,0,235,19,14,205,6,6,3,13,7,0,60,1,119,0,1678,3
"1327",2,1,24711,10,7,25,6,3,7,1,3,0,3,7,0,40,0,104,0,58,1
"1328",3,1,45503,97,4,44,6,1,18,1,3,1,4,5,0,47,1,111,0,170,1
"1329",2,0,6560,67,11,26,4,3,262,0,1,0,1,17,0,40,0,108,0,373,1
"1330",3,1,71604,345,53,528,98,75,97,1,8,3,5,4,0,77,0,109,1,1196,2
"1331",2,1,27244,6,5,17,3,24,46,2,2,2,2,7,0,43,1,106,0,101,1
"1332",2,1,48752,73,57,100,71,15,0,5,6,1,5,9,0,53,2,121,0,316,3
"1333",2,1,71434,711,36,217,172,96,168,3,7,4,7,4,0,60,1,111,2,1400,2
"1334",2,0,90842,774,70,118,182,187,93,1,4,9,13,1,0,74,0,113,0,1424,2
"1335",2,1,88097,163,0,480,0,126,75,1,6,5,8,9,0,44,1,125,3,844,2
"1336",2,1,51948,82,33,54,71,30,41,2,5,2,4,5,0,47,1,111,0,311,1
"1337",2,1,71853,358,108,413,141,97,32,1,2,8,6,1,0,40,0,116,0,1149,2
"1338",2,1,35876,66,2,40,4,3,14,1,3,1,3,6,0,39,0,104,0,129,1
"1339",2,0,40049,13,6,7,0,3,3,1,1,0,3,6,0,70,1,110,0,32,1
"1340",2,0,39660,139,13,78,20,13,36,3,7,1,3,9,0,40,1,125,0,299,1
"1341",2,1,50127,274,0,21,4,6,15,1,5,1,6,6,0,60,1,103,1,320,1
"1342",2,1,43263,262,6,61,0,10,102,3,5,2,6,5,0,45,1,121,0,441,3
"1343",2,1,62845,1099,0,45,0,0,34,11,3,4,10,8,0,73,2,123,1,1178,3
"1344",2,1,18929,32,0,8,23,4,18,1,1,0,4,6,0,32,0,118,0,85,1
"1345",1,0,24367,2,4,2,0,11,5,1,1,0,2,9,0,40,1,117,0,24,1
"1346",2,0,33249,6,10,21,19,14,42,2,2,1,3,6,0,47,1,118,0,112,1
"1347",2,1,26887,6,7,4,3,4,6,1,1,0,3,6,0,63,1,119,0,30,1
"1348",3,1,50150,135,46,92,65,61,11,2,5,2,7,5,0,39,0,114,0,410,3
"1349",2,1,62061,641,7,84,0,30,38,3,10,4,7,6,0,46,1,112,1,800,3
"1350",3,0,85696,714,76,395,116,0,12,1,4,6,9,1,0,60,0,116,0,1313,2
"1351",3,1,76542,794,73,573,0,29,14,1,4,8,10,2,0,66,0,117,0,1483,2
"1352",2,0,70515,420,0,452,182,64,140,1,6,6,4,2,0,29,0,110,0,1258,2
"1353",2,1,18227,1,2,7,4,3,11,1,0,1,2,8,0,35,1,122,0,28,1
"1354",2,1,69139,86,12,75,33,15,6,1,4,1,5,4,0,57,1,107,0,227,1
"1355",2,1,69109,823,25,459,124,29,95,1,6,6,7,4,0,40,0,122,1,1555,2
"1356",2,0,69627,231,161,215,171,30,53,2,8,2,11,5,0,60,1,118,0,861,2
"1357",2,1,38136,8,15,27,0,20,33,2,3,1,2,8,0,44,1,116,1,103,1
"1358",3,0,62159,182,17,259,77,70,29,1,6,2,10,4,0,76,0,104,0,634,2
"1359",2,0,80695,557,129,984,193,37,18,1,5,8,5,2,0,59,0,108,0,1918,2
"1360",2,0,33316,79,1,31,4,4,12,3,2,1,4,6,0,51,2,111,0,131,1
"1361",2,1,58554,368,24,68,38,0,88,6,8,2,6,7,0,54,2,123,0,586,3
"1362",1,1,17256,6,4,14,8,8,22,2,2,1,2,8,0,30,1,109,1,62,1
"1363",2,0,53034,160,15,196,15,11,50,8,6,1,7,8,0,48,2,115,0,447,3
"1364",2,1,52203,488,21,238,56,108,28,1,8,7,11,6,0,72,0,125,0,939,2
"1365",2,0,59601,691,7,69,0,7,23,4,2,2,7,8,0,45,1,113,1,797,3
"1366",2,0,75154,543,10,205,160,143,82,1,6,3,6,3,0,64,1,124,0,1143,2
"1367",2,0,47025,254,7,108,20,0,26,3,6,3,5,6,0,46,1,110,0,415,1
"1368",2,1,37971,5,4,10,2,2,7,1,1,0,3,8,0,49,1,109,0,30,1
"1369",2,0,41335,112,19,21,16,14,5,3,4,1,4,7,0,54,1,108,0,187,1
"1370",2,1,67267,134,11,59,15,2,30,1,3,2,5,2,0,64,1,103,0,251,1
"1371",2,0,57338,143,6,52,11,8,17,2,4,1,5,5,0,47,1,104,0,237,1
"1372",2,1,50523,51,4,24,4,7,1,2,2,0,4,6,0,62,2,108,0,91,1
"1373",2,0,35791,27,0,5,0,0,3,2,1,0,3,8,0,57,3,116,0,35,1
"1374",3,0,50611,459,0,24,6,0,4,6,4,5,7,6,0,62,1,123,1,493,3
"1375",3,1,56242,689,8,167,11,8,88,5,8,4,11,6,0,53,1,118,0,971,3
"1376",2,0,48904,283,10,38,0,13,27,4,7,2,4,8,0,62,1,121,0,371,3
"1377",2,0,56243,347,0,35,4,3,7,6,4,2,8,5,0,47,3,108,0,396,3
"1378",2,1,21355,5,13,14,0,5,31,2,2,1,2,6,0,37,1,112,1,68,1
"1379",2,1,57420,280,0,18,0,0,24,3,5,1,6,7,0,51,1,114,1,322,3
"1380",2,1,47742.8111730926,187,5,65,26,20,14,2,4,2,6,5,0,52,1,117,0,317,1
"1381",2,0,46390,95,14,64,2,9,38,1,4,2,3,7,0,67,1,104,0,222,1
"1382",2,1,54342,84,10,34,11,10,28,4,3,1,4,6,0,66,2,114,0,177,1
"1383",2,1,41765.1335850279,19,4,12,2,2,6,1,1,0,3,5,0,64,2,124,0,45,1
"1384",2,0,34655.9032436304,5,1,9,2,0,4,1,1,0,2,7,0,58,2,107,0,21,1
"1385",2,1,20895,18,3,17,3,0,4,1,2,0,3,9,0,49,1,123,0,45,1
"1386",2,1,92344,992,24,694,51,19,119,0,5,10,5,1,0,74,0,107,2,1899,2
"1387",3,1,34340.3105818818,25,1,13,0,0,3,1,1,0,3,7,0,50,1,106,0,42,1
"1388",2,1,26907,9,1,7,0,3,2,2,1,0,3,7,0,46,2,112,0,22,1
"1389",2,1,44964,19,1,17,2,0,2,1,1,0,3,8,0,42,2,121,0,41,1
"1390",2,1,75507,709,93,374,104,80,80,1,8,6,6,3,0,43,0,104,0,1440,2
"1391",2,1,53761,158,0,76,13,7,71,6,4,4,3,5,0,50,2,111,0,325,3
"1392",2,1,22682,10,14,29,4,2,36,3,2,1,4,4,0,49,1,111,0,95,1
"1393",3,1,38887,25,1,13,0,0,3,1,1,0,3,7,0,50,1,106,0,42,1
"1394",2,0,41658,8,4,12,15,4,29,2,1,1,2,4,0,47,2,122,0,72,1
"1395",3,1,29791,14,0,6,0,0,0,2,2,0,3,5,0,50,1,103,0,20,1
"1396",2,1,63915,622,7,115,30,0,15,2,6,3,12,5,0,66,2,113,0,789,3
"1397",2,0,39996,11,0,3,0,0,1,1,1,0,2,6,0,48,2,103,0,15,1
"1398",2,0,26759,25,3,16,8,5,2,2,2,1,3,6,0,50,1,107,0,59,1
"1399",2,0,63841,635,15,100,20,7,131,1,9,3,9,6,0,54,1,116,0,908,3
"1400",3,1,51039,100,64,79,65,0,109,2,6,2,4,7,0,53,2,121,0,417,3
"1401",2,1,60544,201,2,43,3,5,35,4,5,1,5,6,0,61,2,124,0,289,3
"1402",2,1,65685,642,14,49,0,7,57,1,9,2,9,5,0,50,1,105,0,769,3
"1403",2,1,37716,97,1,41,6,2,41,2,4,1,3,7,0,69,1,104,0,188,1
"1404",2,0,36864,204,5,39,17,0,89,3,5,2,4,8,0,65,1,125,0,354,3
"1405",2,1,44511,513,7,133,46,14,14,6,8,4,8,8,0,52,1,123,0,727,3
"1406",3,1,36947,88,3,21,4,1,29,4,3,0,4,9,0,55,2,125,0,146,1
"1407",2,1,47352,172,12,112,8,0,15,4,6,1,5,7,0,71,1,117,0,319,3
"1408",2,1,67087,329,35,222,130,35,43,2,7,5,8,4,0,69,1,108,0,794,2
"1409",2,1,57045,296,13,104,11,13,17,3,4,2,9,3,0,72,1,124,0,454,3
"1410",3,0,36957,100,2,16,2,1,31,4,3,2,2,9,0,69,2,124,0,152,3
"1411",3,1,69389,422,7,238,69,46,15,1,7,2,12,4,0,45,1,123,0,797,3
"1412",2,1,80134,1218,16,272,104,0,80,2,5,3,6,6,0,50,1,115,3,1690,2
"1413",2,1,43142,5,1,7,2,1,4,1,1,0,2,7,0,53,2,106,0,20,1
"1414",2,1,80589,507,93,520,242,40,26,1,5,10,5,1,0,78,0,107,1,1428,2
"1415",2,0,34412,52,12,50,4,36,55,3,5,0,3,9,0,32,1,119,0,209,1
"1416",2,0,57537,191,56,139,51,8,100,4,4,3,8,4,0,43,1,115,0,545,3
"1417",1,1,22634,2,23,11,8,6,46,1,2,1,2,8,0,56,0,120,0,96,1
"1418",2,1,51315,68,28,39,16,30,41,1,2,2,5,2,0,74,0,106,0,222,1
"1419",2,1,36026,20,4,10,6,4,17,2,2,0,3,6,0,50,3,105,0,61,1
"1420",2,1,24639,20,3,16,0,4,1,3,2,0,4,6,0,49,2,107,0,44,1
"1421",3,1,34578,7,0,1,0,0,0,1,1,0,2,6,0,50,3,104,0,8,1
"1422",2,0,65704,279,172,74,38,8,246,1,2,10,10,1,0,50,0,110,0,817,2
"1423",2,0,63810,977,12,253,16,12,101,4,4,3,12,8,0,56,1,122,1,1371,3
"1424",3,1,54132,30,1,8,0,0,3,1,1,0,3,7,0,53,1,106,0,42,1
"1425",2,1,18690,6,1,7,23,4,19,1,1,1,2,8,0,63,0,120,0,60,1
"1426",2,1,28164,3,18,26,11,8,12,3,2,0,4,7,0,52,1,116,0,78,1
"1427",3,1,34596,14,0,2,0,0,7,1,1,0,2,8,0,48,1,117,0,23,1
"1428",3,1,43269,10,1,7,0,0,1,1,1,0,2,8,0,50,1,111,0,19,1
"1429",2,0,38741,7,10,17,8,6,13,2,2,0,3,7,0,64,2,105,0,61,1
"1430",2,0,31907,33,87,64,175,16,74,1,6,1,6,7,0,50,0,118,0,449,3
"1431",2,1,27100,12,0,13,2,0,10,1,1,0,3,7,0,39,1,117,0,37,1
"1432",2,0,31163,2,3,10,11,2,10,1,1,0,3,6,0,49,1,106,0,38,1
"1433",2,1,92533,693,21,118,110,147,42,1,6,5,11,2,0,37,0,108,2,1131,2
"1434",2,0,34853,9,3,15,2,3,2,2,2,0,3,6,0,49,2,108,0,34,1
"1435",2,0,70844,129,26,67,3,67,2,5,6,1,5,7,0,55,2,110,0,294,3
"1436",2,1,31086,16,2,11,3,0,16,2,1,1,2,8,0,43,2,116,1,48,1
"1437",2,1,60544,201,2,43,3,5,35,4,5,1,5,6,0,61,2,124,0,289,3
"1438",2,1,20491,5,4,5,4,2,10,1,0,1,2,7,0,36,0,119,0,30,1
"1439",2,1,42523,14,36,11,3,26,35,1,1,1,4,2,0,58,0,104,0,125,1
"1440",2,1,39922,29,12,59,19,1,36,2,3,0,4,8,0,39,1,119,0,156,1
"1441",2,1,33402,26,2,19,10,5,8,3,2,1,3,8,0,70,2,113,0,70,1
"1442",2,1,36408,9,1,4,3,2,3,1,1,0,2,6,0,73,2,111,0,22,1
"1443",2,1,21645,14,0,23,4,5,19,3,3,0,3,9,0,43,1,124,0,65,1
"1444",2,0,78427,972,19,595,180,26,138,3,3,7,10,3,0,74,0,122,1,1930,2
"1445",2,1,82657,966,168,672,246,105,126,1,7,5,10,4,0,76,0,111,2,2283,2
"1446",2,1,51876,99,27,102,28,48,6,1,2,2,8,1,0,64,0,110,0,310,1
"1447",2,1,78041,482,35,553,72,160,17,1,4,4,9,2,0,51,0,121,0,1319,2
"1448",2,1,52852,714,8,99,11,0,47,4,10,7,5,8,0,65,1,121,1,879,3
"1449",3,1,70038,587,54,348,71,54,130,1,4,4,8,2,0,40,0,110,0,1244,2
"1450",2,1,69401,399,27,159,58,8,39,4,4,4,5,2,0,49,1,105,0,690,3
"1451",2,1,46053,56,10,92,19,7,25,3,3,2,4,5,0,50,1,118,0,209,1
"1452",2,1,77343,227,151,573,98,54,31,1,3,4,9,1,0,57,0,103,0,1134,2
"1453",2,0,73892,703,102,601,0,58,43,1,3,11,8,1,0,69,0,109,0,1507,2
"1454",3,0,40304,37,0,17,0,0,3,1,2,0,3,7,0,55,1,111,0,57,1
"1455",3,1,32727,167,13,180,86,13,70,2,7,3,5,8,0,57,0,124,0,529,3
"1456",2,1,68695,458,81,356,106,50,40,1,4,4,7,2,0,53,0,102,0,1091,2
"1457",2,0,43300,91,3,52,2,1,31,3,4,0,4,8,0,51,1,123,0,180,1
"1458",2,1,26290,15,8,16,11,5,22,4,2,0,4,6,0,50,2,120,0,77,1
"1459",2,0,93790,1302,68,731,89,114,45,0,6,7,12,2,0,52,0,106,3,2349,2
"1460",3,1,38410,153,64,123,116,64,14,2,5,2,9,6,0,48,0,124,0,534,3
"1461",2,0,64866,508,5,21,7,5,10,4,7,3,7,5,0,72,1,107,1,556,3
"1462",2,1,57957,290,59,177,77,5,29,7,4,6,8,3,1,63,1,112,0,637,3
"1463",3,1,46015,38,0,2,0,0,6,1,1,0,3,7,0,67,2,104,2,46,1
"1464",2,1,16531,2,13,6,7,5,11,3,3,0,3,7,0,44,1,102,0,44,1
"1465",2,1,28072,30,0,10,2,0,5,1,1,0,3,7,0,36,1,114,0,47,1
"1466",2,0,49476,386,23,95,54,41,196,4,2,11,5,2,0,59,1,114,0,795,2
"1467",2,1,50725,443,10,75,0,10,48,4,8,1,8,8,0,69,1,119,0,586,3
"1468",2,1,83844,901,31,345,75,31,191,1,4,4,11,1,0,70,0,116,1,1574,2
"1469",3,1,41145,9,0,3,0,0,1,1,0,0,3,3,0,72,2,107,0,13,1
"1470",2,1,67419,846,84,352,91,56,42,4,9,4,8,5,0,52,1,120,0,1471,2
"1471",2,1,23162,8,3,9,19,4,22,3,1,1,3,6,0,52,2,108,0,65,1
"1472",2,1,34380,72,7,58,13,1,24,4,4,1,3,8,0,45,1,116,0,175,1
"1473",2,0,34704,29,0,5,0,1,5,1,1,0,3,5,0,56,1,116,0,40,1
"1474",3,1,94871,169,24,553,188,0,144,1,8,5,4,7,0,53,2,124,2,1078,2
"1475",2,1,65148,460,35,422,33,12,153,2,6,6,7,4,0,64,1,122,0,1115,3
"1476",2,1,39898,69,8,26,12,7,12,2,3,0,4,7,0,68,1,119,0,134,1
"1477",2,0,64857,556,14,717,210,0,43,1,7,5,10,4,0,66,0,121,0,1540,2
"1478",3,1,59892,73,0,13,0,1,0,1,2,1,3,3,0,52,1,110,0,87,1
"1479",2,0,41020,112,1,54,7,7,36,1,3,2,4,3,0,35,0,110,0,217,1
